            univ_name,univ_dept,univ_img
연세대학교,지구시스템과학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,의예과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,의학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,치의예과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,치의학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,간호학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,통합디자인학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,생활디자인학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,스포츠레저학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,스포츠응용산업학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,관현악과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,피아노과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,성악과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,작곡과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
연세대학교,교회음악과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fyonsei.jpg?alt=media
건국대학교,국어국문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,중어중문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,영어영문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,EU문화정보학전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,문화콘텐츠학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,사학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,철학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,융합인재학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,경영학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,부동산학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,축산경영ㆍ유통경제학전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,기술경영학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,글로벌비즈니스학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,경제학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,신산업융합학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,국제무역학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,국제통상학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,미디어커뮤니케이션학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,문화미디어학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,정치외교학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,행정학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,융합인재학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,교육공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,교직과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,영어교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,일어교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,수학교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,음악교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,체육교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,건축공학전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,건축설계전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,건축학전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,산림조경학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,토목공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,사회환경플랜트공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,인프라시스템공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,사회환경공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,기계항공공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,항공우주정보시스템공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,기계공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,전기공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,전자공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,미래에너지공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,융합신소재공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,컴퓨터공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,소프트웨어학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,스마트ICT융합공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,산업공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,화학공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,스마트운행체공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,유기나노시스템공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,화장품공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,기술융합공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,식량자원과학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,동물생명공학전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,분자생명공학전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,의생명공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,시스템생명공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,생명과학특성학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,융합생명공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,줄기세포재생공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,생물공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,응용생물화학전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,수의예과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,수의학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,동물자원과학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,생명자원환경과학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,화학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,특성화학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,환경공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,환경과학전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,환경보건과학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,주거환경전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,소비자정보학전공,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,식품유통공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,축산식품생명공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,수학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,응용통계학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,물리학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,지리학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,산업디자인학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,의상디자인학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,커뮤니케이션디자인학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,리빙디자인학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,영상학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,영상영화학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,K뷰티산업융합학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,현대미술학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
건국대학교,매체연기학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2FKonKuk.jpg?alt=media
고려대학교,언어학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,국어국문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,일어일문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,중어중문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,한문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,영어영문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,독어독문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,노어노문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,서어서문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,불어불문학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,심리학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,사학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,한국사학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,글로벌한국융합학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,철학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,자유전공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,글로벌자율학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,경영학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,경제학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,법학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,국제학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,사회학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,미디어학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,정치외교학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,행정학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,보건정책관리학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,교육학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,국어교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,영어교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,역사교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,지리교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,컴퓨터교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,가정교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,수학교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,체육교육과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,건축학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,건축사회환경공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,기계공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,스마트모빌리티학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,전기전자공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,전기전자전파공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,반도체공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,신소재공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,융합에너지공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,컴퓨터학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,컴퓨터ㆍ통신공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,사이버국방학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,스마트보안학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,차세대통신학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,산업경영공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,화공생명공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,보건환경융합과학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,공과대학,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,생명공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,생명과학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,생명유전공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,생체의공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,바이오시스템의과학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,식품자원경제학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,화학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,지구환경과학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,환경생태공학부,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,식품공학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,수학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,통계학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,데이터과학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,물리학과,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
고려대학교,이과대학,https://firebasestorage.googleapis.com/v0/b/ipsi-f2028.firebasestorage.app/o/firebase%2Funiv%2Fkorea.jpg?alt=media
